id,created_at,customer_id,status
1846,2019-11-25 03:32:54,69,pagamento_pendente
1847,2019-08-07 12:53:46,28,entrega_pendente
1848,2019-09-27 11:35:02,24,carrinho
1849,2020-01-30 07:36:27,1,entrega_pendente
1850,2019-07-20 16:26:18,24,entrega_pendente
1851,2019-11-15 05:28:57,87,carrinho
1852,2019-11-22 06:40:22,49,entregue
1853,2019-09-29 17:57:21,61,pagamento_pendente
1854,2019-11-14 14:57:45,90,pagamento_pendente
1855,2019-11-27 02:15:41,53,pagamento_pendente
1856,2019-09-25 00:42:46,53,entrega_pendente
1857,2019-01-08 02:33:34,61,carrinho
1858,2020-01-01 21:38:50,88,pagamento_pendente
1859,2020-02-21 09:16:41,6,entrega_pendente
1860,2020-02-19 08:32:41,71,pagamento_pendente
1861,2019-06-02 07:17:50,88,entrega_pendente
1862,2019-02-03 03:27:33,52,pagamento_pendente
1863,2019-09-14 14:09:08,15,entregue
1864,2019-03-28 10:45:51,33,entregue
1865,2019-10-07 09:46:51,54,entrega_pendente
1866,2019-12-06 20:46:42,82,entrega_pendente
1867,2019-04-25 08:56:04,84,entregue
1868,2019-07-03 08:34:14,40,entrega_pendente
1869,2019-11-06 10:56:10,80,pagamento_pendente
1870,2019-03-10 13:10:07,51,entrega_pendente
1871,2019-11-29 23:48:24,45,entrega_pendente
1872,2019-06-06 17:04:31,32,cancelado
1873,2019-05-14 12:45:17,33,cancelado
1874,2019-12-14 05:28:03,54,entregue
1875,2019-08-05 14:52:14,82,entrega_pendente
1876,2020-02-11 12:08:03,45,entrega_pendente
1877,2019-03-04 02:38:57,66,entrega_pendente
1878,2019-10-13 09:00:01,73,entregue
1879,2019-03-14 19:29:13,31,pagamento_pendente
1880,2019-01-04 12:39:45,6,entregue
1881,2019-12-03 04:30:24,92,carrinho
1882,2019-09-15 14:41:51,22,cancelado
1883,2019-03-01 10:55:58,46,pagamento_pendente
1884,2019-10-27 07:18:28,11,cancelado
1885,2019-07-09 04:45:06,68,carrinho
1886,2020-01-18 15:46:26,24,entrega_pendente
1887,2019-09-06 07:33:47,74,entregue
1888,2019-02-13 09:53:41,67,carrinho
1889,2020-01-11 22:14:06,74,pagamento_pendente
1890,2019-04-04 02:38:23,37,carrinho
1891,2020-01-19 03:31:59,1,cancelado
1892,2019-08-18 22:59:43,54,entregue
1893,2019-05-13 09:36:16,23,carrinho
1894,2019-06-11 19:04:59,59,carrinho
1895,2019-05-11 13:34:29,99,entregue
1896,2019-09-04 17:27:23,54,pagamento_pendente
1897,2020-02-19 23:30:30,30,entrega_pendente
1898,2019-04-10 21:58:52,48,carrinho
1899,2019-11-13 23:32:14,56,pagamento_pendente
1900,2019-03-01 12:09:38,63,entregue
1901,2019-10-06 10:16:07,50,entregue
1902,2020-02-10 01:15:46,19,cancelado
1903,2019-10-16 04:56:50,70,pagamento_pendente
1904,2019-01-28 04:43:44,27,entregue
1905,2019-04-19 06:37:31,18,carrinho
1906,2019-05-27 09:58:14,6,entrega_pendente
1907,2019-04-26 05:08:24,37,entregue
1908,2019-09-08 17:45:37,69,entregue
1909,2019-04-08 00:27:05,30,entregue
1910,2019-05-22 20:53:27,27,entregue
1911,2019-03-23 09:00:32,6,entregue
1912,2019-11-14 22:28:24,85,entrega_pendente
1913,2019-05-21 07:23:55,23,carrinho
1914,2019-07-19 05:27:41,8,pagamento_pendente
1915,2019-01-15 15:59:32,44,carrinho
1916,2019-05-10 07:13:52,30,entrega_pendente
1917,2019-09-24 00:32:38,22,entregue
1918,2019-01-27 13:23:36,58,entrega_pendente
1919,2019-09-24 17:21:59,37,carrinho
1920,2019-05-13 20:04:10,39,carrinho
1921,2019-01-13 09:31:25,40,carrinho
1922,2019-10-12 09:13:27,18,entregue
1923,2019-06-14 19:55:23,52,entregue
1924,2019-11-05 09:23:31,70,pagamento_pendente
1925,2019-12-13 19:49:31,17,carrinho
1926,2020-02-01 09:58:28,93,carrinho
1927,2019-02-09 00:57:02,46,carrinho
1928,2019-10-10 05:56:40,55,entregue
1929,2020-02-19 12:14:08,63,pagamento_pendente
1930,2019-09-10 17:54:44,57,pagamento_pendente
1931,2019-04-01 12:37:40,14,pagamento_pendente
1932,2020-02-20 21:17:16,53,entregue
1933,2019-11-21 12:02:31,59,cancelado
1934,2019-06-05 21:36:36,94,entrega_pendente
1935,2019-11-24 04:26:01,89,pagamento_pendente
1936,2019-10-05 04:30:19,10,carrinho
1937,2019-11-27 00:12:46,36,pagamento_pendente
1938,2019-01-07 20:15:01,39,pagamento_pendente
1939,2019-04-30 21:40:17,8,entrega_pendente
1940,2019-12-30 02:33:27,18,cancelado
1941,2019-01-20 03:15:32,90,entregue
1942,2019-12-29 10:03:42,24,entregue
1943,2019-03-02 16:09:10,18,carrinho
1944,2019-05-09 11:50:38,87,entrega_pendente
1945,2019-11-21 08:26:33,63,entrega_pendente
1946,2019-05-03 19:10:28,67,entregue
1947,2019-10-27 11:07:38,5,cancelado
1948,2019-11-17 19:20:21,85,entregue
1949,2020-02-16 03:11:47,1,entregue
1950,2019-06-29 23:21:26,73,entrega_pendente
1951,2019-11-18 21:41:34,86,pagamento_pendente
1952,2019-02-11 21:02:48,88,carrinho
1953,2019-05-22 22:15:01,68,cancelado
1954,2019-07-02 19:54:21,45,cancelado
1955,2019-05-16 04:41:09,90,entregue
1956,2019-11-21 05:02:39,91,pagamento_pendente
1957,2019-06-05 03:19:31,74,carrinho
1958,2019-10-19 17:32:31,22,entrega_pendente
1959,2019-12-06 18:56:54,21,pagamento_pendente
1960,2019-06-02 12:43:58,3,entrega_pendente
1961,2019-02-18 18:22:54,63,entrega_pendente
1962,2019-01-26 12:55:06,66,carrinho
1963,2020-01-19 09:41:23,85,entrega_pendente
1964,2019-03-30 03:02:37,89,entregue
1965,2019-07-08 08:35:13,26,pagamento_pendente
1966,2019-08-09 04:37:33,8,entregue
1967,2019-10-28 14:54:31,77,entregue
1968,2019-10-19 08:26:14,31,entregue
1969,2019-04-29 03:15:11,76,entregue
1970,2020-02-14 07:19:53,93,carrinho
1971,2019-10-19 07:26:01,11,pagamento_pendente
1972,2019-09-22 23:51:35,75,pagamento_pendente
1973,2019-06-07 01:37:10,63,carrinho
1974,2019-05-14 01:42:41,38,entregue
1975,2019-07-27 22:20:38,53,pagamento_pendente
1976,2019-08-12 11:30:47,18,carrinho
1977,2019-08-29 17:20:48,9,carrinho
1978,2019-01-31 05:40:30,80,entregue
1979,2019-06-05 03:13:56,75,entregue
1980,2020-02-29 14:39:31,20,pagamento_pendente
1981,2020-02-19 08:23:38,2,carrinho
1982,2019-05-31 08:23:21,53,carrinho
1983,2019-07-10 18:38:06,18,carrinho
1984,2019-01-13 10:57:55,59,cancelado
1985,2019-01-27 14:00:17,80,carrinho
1986,2019-05-18 10:03:42,49,cancelado
1987,2020-02-06 05:54:02,75,carrinho
1988,2019-06-28 04:58:28,64,pagamento_pendente
1989,2019-06-28 19:32:33,70,entregue
1990,2019-03-28 15:42:09,62,entregue
1991,2019-05-04 09:12:26,94,carrinho
1992,2020-02-08 17:23:17,49,pagamento_pendente
1993,2020-01-30 01:38:21,5,entrega_pendente
1994,2019-10-19 16:14:03,35,carrinho
1995,2020-02-29 19:06:40,25,carrinho
1996,2019-04-10 06:26:57,47,entrega_pendente
1997,2020-02-07 03:44:01,96,carrinho
1998,2019-03-06 00:16:00,58,cancelado
1999,2019-07-28 17:12:19,12,carrinho
2000,2019-08-27 12:33:27,26,entrega_pendente
2001,2019-12-28 18:42:37,21,entrega_pendente
2002,2019-11-10 00:13:31,15,cancelado
2003,2019-05-22 03:54:01,66,cancelado
2004,2020-01-04 23:25:28,63,entrega_pendente
2005,2019-08-14 14:44:44,7,carrinho
2006,2019-01-02 04:57:19,62,entrega_pendente
2007,2019-07-21 01:38:24,9,entregue
2008,2019-09-04 05:03:38,41,pagamento_pendente
2009,2019-01-25 11:27:37,53,pagamento_pendente
2010,2019-11-21 17:33:24,33,entregue
2011,2019-06-16 13:09:24,77,pagamento_pendente
2012,2019-08-20 18:23:29,75,carrinho
2013,2019-06-09 16:54:11,19,pagamento_pendente
2014,2019-10-07 07:36:18,14,entrega_pendente
2015,2019-12-17 16:26:36,70,carrinho
2016,2019-11-08 14:09:24,34,entrega_pendente
2017,2019-04-29 06:58:45,2,carrinho
2018,2019-02-06 06:27:51,15,carrinho
2019,2019-05-13 08:27:47,10,entrega_pendente
2020,2019-01-02 16:02:16,58,entrega_pendente
2021,2019-12-23 11:55:40,20,cancelado
2022,2020-02-26 15:03:33,17,carrinho
2023,2019-03-20 20:31:56,23,entrega_pendente
2024,2019-07-21 10:11:36,1,cancelado
2025,2019-04-30 12:22:42,21,entregue
2026,2019-04-05 03:36:39,29,entrega_pendente
2027,2019-05-29 23:11:23,80,carrinho
2028,2019-08-02 00:05:22,28,carrinho
2029,2020-01-14 00:21:46,14,entrega_pendente
2030,2019-01-06 12:27:47,5,cancelado
2031,2020-01-24 00:00:24,55,entregue
2032,2019-10-22 04:56:32,60,entrega_pendente
2033,2019-01-22 19:55:23,61,pagamento_pendente
2034,2019-12-01 14:03:39,10,entregue
2035,2019-10-25 14:41:26,89,entrega_pendente
2036,2019-06-17 02:01:16,38,pagamento_pendente
2037,2019-04-13 06:01:31,25,entregue
2038,2019-04-19 08:12:05,48,entregue
2039,2019-01-18 13:38:46,18,entrega_pendente
2040,2019-12-24 08:10:27,17,carrinho
2041,2019-02-26 05:24:27,78,carrinho
2042,2019-02-26 17:57:34,2,entregue
2043,2019-12-10 11:49:46,90,pagamento_pendente
2044,2019-11-14 07:14:41,90,pagamento_pendente
2045,2019-02-18 00:34:41,70,pagamento_pendente
2046,2019-06-15 23:27:58,12,pagamento_pendente
2047,2019-09-07 22:49:15,54,carrinho
2048,2019-11-14 18:25:09,57,pagamento_pendente
2049,2019-01-01 22:21:14,61,pagamento_pendente
2050,2020-01-05 01:45:37,79,pagamento_pendente
2051,2019-09-10 07:48:54,34,entregue
2052,2020-02-02 05:06:33,98,pagamento_pendente
2053,2019-08-23 09:41:41,24,entrega_pendente
2054,2019-02-16 11:38:57,67,entregue
2055,2020-01-20 05:40:06,91,pagamento_pendente
2056,2019-03-13 16:31:56,85,entregue
2057,2019-03-15 12:15:52,34,entrega_pendente
2058,2019-09-11 19:17:54,40,carrinho
2059,2019-09-10 07:51:04,36,pagamento_pendente
2060,2019-03-11 18:15:06,15,entrega_pendente
2061,2019-01-01 19:57:39,62,entregue
2062,2019-08-02 06:34:43,39,pagamento_pendente
2063,2019-04-29 13:26:06,91,cancelado
2064,2019-02-11 05:50:32,57,entrega_pendente
2065,2020-01-06 13:58:08,79,pagamento_pendente
2066,2020-01-17 01:48:08,36,entregue
2067,2019-08-13 01:21:55,39,entregue
2068,2019-09-08 05:02:58,0,carrinho
2069,2019-09-20 10:45:53,37,entregue
2070,2019-02-24 09:19:33,53,entrega_pendente
2071,2019-11-28 23:16:48,57,cancelado
2072,2019-03-08 20:53:13,77,pagamento_pendente
2073,2019-06-21 06:35:47,83,entrega_pendente
2074,2019-07-21 16:55:49,43,entrega_pendente
2075,2019-12-01 11:12:14,95,entregue
2076,2019-08-18 21:38:08,13,cancelado
2077,2019-07-31 02:17:26,49,cancelado
2078,2020-02-05 17:35:02,39,pagamento_pendente
2079,2019-01-17 02:35:20,53,cancelado
2080,2019-11-11 07:25:04,49,entrega_pendente
2081,2019-02-12 14:22:01,71,pagamento_pendente
2082,2020-01-06 04:31:36,85,entrega_pendente
2083,2019-07-18 11:34:39,28,cancelado
2084,2019-03-15 23:16:43,78,carrinho
2085,2019-02-19 10:43:12,22,entrega_pendente
2086,2019-10-11 01:48:12,33,entrega_pendente
2087,2020-01-08 00:50:52,95,pagamento_pendente
2088,2019-10-26 15:03:12,25,entregue
2089,2019-01-07 09:49:41,52,pagamento_pendente
2090,2020-01-04 05:26:51,31,entregue
2091,2019-02-08 06:27:13,24,pagamento_pendente
2092,2019-06-05 04:26:08,96,entregue
2093,2020-01-29 20:14:17,96,entregue
2094,2019-05-03 07:44:48,83,entregue
2095,2019-10-17 08:24:36,6,entregue
2096,2019-08-09 09:01:11,72,entrega_pendente
2097,2019-02-06 09:33:53,35,carrinho
2098,2019-02-22 16:13:27,21,pagamento_pendente
2099,2019-07-24 10:28:34,26,pagamento_pendente
2100,2019-04-03 01:38:03,99,carrinho
2101,2020-02-10 14:14:28,72,entrega_pendente
2102,2019-08-16 18:57:16,26,carrinho
2103,2019-07-06 13:43:57,28,entregue
2104,2020-02-06 18:09:15,96,entregue
2105,2019-09-08 12:43:49,65,cancelado
2106,2019-08-09 10:23:25,88,pagamento_pendente
2107,2019-10-09 16:46:58,25,entrega_pendente
2108,2019-06-30 10:31:07,47,entrega_pendente
2109,2019-08-18 04:26:28,48,pagamento_pendente
2110,2020-02-22 19:01:32,30,pagamento_pendente
2111,2019-05-16 16:32:13,2,carrinho
2112,2019-01-27 05:55:32,43,entrega_pendente
2113,2019-07-03 14:15:47,99,carrinho
2114,2019-07-31 01:06:40,49,entrega_pendente
2115,2019-09-27 05:01:34,71,carrinho
2116,2019-11-23 07:53:44,33,pagamento_pendente
2117,2019-11-28 10:11:05,45,pagamento_pendente
2118,2020-01-30 16:37:51,16,entregue
2119,2020-01-06 18:21:00,29,entregue
2120,2019-01-17 15:14:34,63,carrinho
2121,2020-01-29 21:35:40,6,entregue
2122,2019-02-12 13:18:09,74,entrega_pendente
2123,2019-04-15 11:24:07,78,entregue
2124,2019-09-04 13:23:03,89,entrega_pendente
2125,2019-01-24 01:46:23,10,entregue
2126,2019-08-24 10:41:53,72,entrega_pendente
2127,2019-04-22 07:24:57,28,entrega_pendente
2128,2019-12-23 01:17:34,26,entrega_pendente
2129,2019-06-26 05:08:19,7,carrinho
2130,2019-07-25 05:41:20,86,carrinho
2131,2019-06-01 16:07:03,43,entrega_pendente
2132,2019-10-11 07:25:40,37,entrega_pendente
2133,2019-11-24 15:50:17,64,entrega_pendente
2134,2019-10-03 21:12:15,41,pagamento_pendente
2135,2019-05-12 09:26:54,21,entregue
2136,2019-04-24 19:58:49,28,carrinho
2137,2019-02-06 14:39:03,0,entrega_pendente
2138,2019-07-09 17:53:36,40,entrega_pendente
2139,2019-10-19 12:36:03,80,entregue
2140,2019-11-01 01:40:03,67,entrega_pendente
2141,2019-10-29 18:43:25,95,entrega_pendente
2142,2019-06-18 14:47:28,64,entrega_pendente
2143,2020-01-04 14:50:32,54,entregue
2144,2019-06-06 06:05:32,65,pagamento_pendente
2145,2019-07-03 03:06:31,27,pagamento_pendente
2146,2019-08-13 04:23:50,30,entrega_pendente
2147,2019-02-18 05:15:46,84,cancelado
2148,2019-03-04 03:14:03,58,entrega_pendente
2149,2019-10-28 13:37:13,3,entrega_pendente
2150,2019-07-13 02:19:32,27,pagamento_pendente
2151,2019-12-10 05:34:57,96,pagamento_pendente
2152,2019-10-03 05:05:28,83,entrega_pendente
2153,2019-06-02 08:54:31,32,entrega_pendente
2154,2019-04-12 04:15:21,78,entregue
2155,2019-01-05 17:26:00,26,carrinho
2156,2020-01-21 09:59:27,47,cancelado
2157,2019-05-06 21:05:05,95,entrega_pendente
2158,2019-10-11 17:15:41,97,entregue
2159,2019-10-18 04:50:11,25,pagamento_pendente
2160,2019-03-01 21:16:42,92,carrinho
2161,2019-02-24 23:05:42,13,entrega_pendente
2162,2019-12-08 11:53:37,91,carrinho
2163,2019-11-22 02:19:06,54,cancelado
2164,2019-12-18 19:17:06,4,entrega_pendente
2165,2020-01-16 10:49:41,74,entrega_pendente
2166,2019-07-20 08:59:23,19,pagamento_pendente
2167,2019-03-07 16:28:55,43,entregue
2168,2019-06-25 13:24:36,83,entrega_pendente
2169,2019-12-01 02:28:15,89,carrinho
2170,2019-04-15 16:35:40,29,cancelado
2171,2019-08-08 20:43:01,63,carrinho
2172,2020-02-29 01:21:48,62,entregue
2173,2019-10-08 21:09:50,9,entrega_pendente
2174,2019-10-09 15:48:08,91,entrega_pendente
2175,2020-02-18 03:30:18,81,entrega_pendente
2176,2019-02-12 22:47:00,31,pagamento_pendente
2177,2019-01-26 22:19:37,42,entrega_pendente
2178,2019-09-02 07:01:49,92,entrega_pendente
2179,2019-03-19 09:38:15,12,pagamento_pendente
2180,2019-09-27 19:42:25,1,carrinho
2181,2019-04-30 16:39:19,43,entrega_pendente
2182,2019-03-06 10:11:07,52,entrega_pendente
2183,2019-08-12 14:42:04,44,entregue
2184,2019-11-22 05:23:26,90,entrega_pendente
2185,2019-06-24 13:02:44,63,entrega_pendente
2186,2019-01-25 16:49:09,65,carrinho
2187,2019-05-21 04:15:47,56,carrinho
2188,2019-10-14 09:53:30,19,carrinho
2189,2019-02-24 06:57:15,97,cancelado
2190,2019-05-14 08:15:24,17,entrega_pendente
2191,2019-07-27 19:50:41,27,entrega_pendente
2192,2019-11-15 11:16:41,21,entrega_pendente
2193,2019-04-09 01:08:33,50,entrega_pendente
2194,2019-05-27 23:19:18,98,entregue
2195,2020-01-22 11:52:14,21,entregue
2196,2019-11-15 22:21:10,71,pagamento_pendente
2197,2019-05-09 12:38:36,99,entrega_pendente
2198,2019-08-15 20:06:17,32,entrega_pendente
2199,2020-02-24 15:48:27,35,entregue
2200,2019-05-29 08:10:35,9,carrinho
2201,2019-11-04 05:10:28,51,pagamento_pendente
2202,2020-01-10 13:54:53,68,entrega_pendente
2203,2019-01-17 04:47:51,10,pagamento_pendente
2204,2019-02-21 20:31:20,87,entrega_pendente
2205,2019-03-01 14:31:18,92,carrinho
2206,2019-08-29 19:35:34,44,entregue
2207,2019-07-14 14:24:55,9,entrega_pendente
2208,2020-01-17 09:04:57,59,carrinho
2209,2020-02-20 01:48:30,76,pagamento_pendente
2210,2019-02-26 08:43:19,5,entregue
2211,2020-02-12 23:40:18,73,entregue
2212,2019-09-14 06:01:25,55,carrinho
2213,2019-04-04 14:35:50,32,entrega_pendente
2214,2019-07-22 20:06:43,40,carrinho
2215,2019-03-30 05:04:30,60,pagamento_pendente
2216,2019-09-04 16:54:12,88,carrinho
2217,2019-12-05 02:50:47,55,entrega_pendente
2218,2019-07-07 18:26:11,17,pagamento_pendente
2219,2019-08-14 08:46:48,49,pagamento_pendente
2220,2019-04-16 12:33:49,96,entrega_pendente
2221,2019-11-23 15:26:30,20,cancelado
2222,2019-07-11 00:56:03,52,entregue
2223,2019-08-18 08:43:44,28,entregue
2224,2019-09-04 23:45:13,28,entregue
2225,2019-06-29 15:44:38,81,entregue
2226,2019-03-17 17:27:06,99,pagamento_pendente
2227,2019-03-24 17:53:49,80,carrinho
2228,2019-04-25 08:36:54,5,entrega_pendente
2229,2019-03-22 15:31:47,74,pagamento_pendente
2230,2019-12-21 10:00:04,48,carrinho
2231,2019-02-23 20:38:26,27,entregue
2232,2019-11-05 15:37:54,85,entrega_pendente
2233,2020-02-11 15:05:45,75,entregue
2234,2019-06-03 15:11:46,87,entregue
2235,2019-08-21 10:10:27,87,entrega_pendente
2236,2019-07-25 12:43:50,32,entrega_pendente
2237,2019-12-22 00:14:35,88,entrega_pendente
2238,2019-12-13 08:03:16,76,entregue
2239,2019-05-25 15:33:29,5,pagamento_pendente
2240,2019-08-01 22:13:27,46,entrega_pendente
2241,2019-05-02 22:31:50,69,pagamento_pendente
2242,2019-01-12 20:43:11,57,entrega_pendente
2243,2019-06-07 05:52:42,21,pagamento_pendente
2244,2019-12-31 21:41:06,26,entrega_pendente
2245,2019-05-08 01:01:51,4,entregue
2246,2019-09-30 21:55:38,74,pagamento_pendente
2247,2019-09-04 11:14:25,3,carrinho
2248,2019-12-23 17:27:34,52,carrinho
2249,2019-09-15 11:26:22,30,cancelado
2250,2019-05-10 13:12:39,63,carrinho
2251,2019-06-25 02:11:23,0,entregue
2252,2019-11-15 01:16:35,76,entregue
2253,2020-01-28 00:03:24,14,entregue
2254,2019-10-23 02:32:42,1,pagamento_pendente
2255,2019-08-22 16:19:54,27,entregue
2256,2019-06-20 10:56:46,91,carrinho
2257,2020-02-07 17:24:46,5,entrega_pendente
2258,2019-12-23 01:55:32,82,cancelado
2259,2019-08-14 16:41:29,42,carrinho
2260,2020-01-25 14:37:32,56,entrega_pendente
2261,2019-03-20 08:20:13,67,carrinho
2262,2019-04-12 17:58:59,84,entrega_pendente
2263,2019-07-19 12:45:39,12,cancelado
2264,2019-06-18 06:26:35,41,entregue
2265,2020-02-08 14:57:21,68,pagamento_pendente
2266,2019-04-15 00:11:18,19,carrinho
2267,2019-09-15 22:52:05,54,entrega_pendente
2268,2020-01-20 23:54:30,98,pagamento_pendente
2269,2019-10-24 09:11:02,34,carrinho
2270,2020-02-05 00:59:03,1,pagamento_pendente
2271,2019-09-13 19:02:39,8,entregue
2272,2019-11-06 07:48:33,17,cancelado
2273,2020-01-15 18:51:02,35,carrinho
2274,2019-11-04 01:00:11,52,cancelado
2275,2019-12-09 02:47:34,19,carrinho
2276,2019-07-07 08:18:23,33,carrinho
2277,2019-10-05 23:18:36,88,entrega_pendente
2278,2019-08-11 16:35:52,87,entrega_pendente
2279,2019-03-10 14:41:37,33,carrinho
2280,2019-04-26 06:06:54,77,entrega_pendente
2281,2019-04-26 19:11:23,80,pagamento_pendente
2282,2020-02-18 03:41:44,63,entregue
2283,2020-01-29 08:14:23,39,entregue
2284,2019-07-22 11:31:23,51,pagamento_pendente
2285,2019-09-05 03:22:37,28,carrinho
2286,2019-10-30 21:54:18,18,entrega_pendente
2287,2019-01-24 08:02:13,25,pagamento_pendente
2288,2019-09-23 19:48:03,1,pagamento_pendente
2289,2019-06-27 23:26:41,72,pagamento_pendente
2290,2019-11-21 07:26:54,80,entregue
2291,2019-11-05 13:27:20,62,entregue
2292,2019-05-21 07:40:04,69,pagamento_pendente
2293,2019-05-16 17:25:16,82,cancelado
2294,2019-01-28 14:27:42,39,entrega_pendente
2295,2019-10-05 19:47:54,28,pagamento_pendente
2296,2019-04-29 10:45:17,79,entrega_pendente
2297,2019-03-12 21:39:46,70,carrinho
2298,2019-12-25 14:46:45,36,entregue
2299,2019-04-11 12:11:03,51,carrinho
2300,2019-08-10 07:10:45,22,carrinho
2301,2019-01-31 05:09:13,29,carrinho
2302,2019-04-18 10:03:03,46,pagamento_pendente
2303,2019-01-19 08:51:18,98,entregue
2304,2019-08-05 03:25:36,38,cancelado
2305,2019-05-06 10:43:49,84,entrega_pendente
2306,2019-09-04 02:35:30,90,entregue
2307,2019-08-15 14:02:38,21,entregue
2308,2019-10-22 21:25:48,45,entregue
2309,2020-01-23 08:04:07,22,cancelado
2310,2020-02-21 09:02:00,53,entrega_pendente
2311,2019-10-14 14:46:45,52,cancelado
2312,2019-02-23 10:20:21,78,entregue
2313,2019-10-15 08:28:12,23,entrega_pendente
2314,2019-03-03 00:30:07,34,pagamento_pendente
2315,2019-10-14 06:11:02,14,entrega_pendente
2316,2019-10-15 11:41:48,6,pagamento_pendente
2317,2019-03-05 07:11:36,16,entregue
2318,2019-11-29 16:04:52,27,carrinho
2319,2019-05-25 17:25:37,15,carrinho
2320,2019-01-26 18:07:06,35,cancelado
2321,2019-07-30 08:18:21,96,pagamento_pendente
2322,2019-09-16 01:09:05,54,entrega_pendente
2323,2019-02-21 03:06:14,40,entregue
2324,2019-02-04 11:26:01,60,entrega_pendente
2325,2019-04-18 02:09:09,49,pagamento_pendente
2326,2020-02-06 16:00:29,16,pagamento_pendente
2327,2019-07-04 23:49:47,29,cancelado
2328,2019-11-17 15:04:14,42,carrinho
2329,2019-09-30 03:58:43,93,entrega_pendente
2330,2019-09-10 19:08:03,17,carrinho
2331,2019-06-24 04:51:05,94,carrinho
2332,2019-10-16 13:06:52,39,pagamento_pendente
2333,2019-12-20 21:29:41,47,entrega_pendente
2334,2019-08-22 11:49:33,5,carrinho
2335,2019-09-17 03:11:04,80,pagamento_pendente
2336,2019-11-29 17:09:07,89,pagamento_pendente
2337,2020-01-09 06:46:01,91,entrega_pendente
2338,2019-06-22 12:29:41,11,entrega_pendente
2339,2019-07-27 12:27:25,90,carrinho
2340,2019-09-17 05:59:07,73,carrinho
2341,2020-01-20 08:59:57,63,cancelado
2342,2019-09-04 03:34:12,58,carrinho
2343,2019-02-13 03:17:38,66,carrinho
2344,2019-10-06 06:39:33,60,entregue
2345,2019-01-15 07:13:05,99,entregue
2346,2019-12-09 12:42:58,99,pagamento_pendente
2347,2019-08-13 10:12:20,86,pagamento_pendente
2348,2019-02-26 14:37:32,35,pagamento_pendente
2349,2019-12-16 13:37:08,7,entrega_pendente
2350,2020-01-17 22:32:37,9,entrega_pendente
2351,2019-03-03 03:08:57,54,carrinho
2352,2019-02-04 09:51:25,19,carrinho
2353,2019-05-20 15:30:01,80,carrinho
2354,2019-03-03 21:06:06,26,entregue
2355,2020-02-14 16:39:00,54,pagamento_pendente
2356,2019-11-20 19:18:54,58,entregue
2357,2019-09-10 14:46:09,17,entregue
2358,2019-02-14 04:02:14,40,cancelado
2359,2019-03-27 04:19:29,64,pagamento_pendente
2360,2019-07-16 10:17:05,31,pagamento_pendente
2361,2019-12-10 23:45:55,9,carrinho
2362,2019-05-05 08:31:24,30,entrega_pendente
2363,2019-10-26 17:07:11,94,entregue
2364,2020-02-27 05:29:55,96,carrinho
2365,2020-02-28 00:36:17,72,carrinho
2366,2019-03-22 07:11:55,16,carrinho
2367,2019-02-01 02:34:19,95,carrinho
2368,2019-12-10 00:13:09,62,pagamento_pendente
2369,2019-10-26 11:30:35,91,entregue
2370,2019-04-25 14:14:38,60,carrinho
2371,2019-03-18 08:34:45,49,cancelado
2372,2019-02-07 14:30:59,14,entregue
2373,2020-01-19 21:54:55,47,entregue
2374,2019-04-20 12:59:59,66,pagamento_pendente
2375,2019-09-05 16:17:57,13,cancelado
2376,2019-05-21 03:08:10,56,entrega_pendente
2377,2020-01-07 06:28:39,75,entrega_pendente
2378,2020-01-22 01:45:48,4,entrega_pendente
2379,2019-08-16 09:45:08,8,entrega_pendente
2380,2019-12-13 00:38:30,93,cancelado
2381,2019-05-16 11:16:07,50,entrega_pendente
2382,2020-01-08 17:40:38,6,pagamento_pendente
2383,2019-07-18 07:51:40,9,carrinho
2384,2019-10-08 11:21:34,52,entregue
2385,2019-04-28 03:28:45,60,pagamento_pendente
2386,2020-01-05 23:46:30,33,entregue
2387,2019-10-10 15:20:28,93,carrinho
2388,2020-01-21 13:26:34,85,entrega_pendente
2389,2019-07-20 13:27:47,56,pagamento_pendente
2390,2019-09-01 23:42:46,60,carrinho
2391,2019-10-04 10:13:37,49,entregue
2392,2019-07-29 09:23:25,76,entregue
2393,2020-01-15 01:27:08,45,entrega_pendente
2394,2019-11-23 00:26:29,26,carrinho
2395,2019-11-18 09:19:29,94,carrinho
2396,2019-04-02 06:13:23,45,entrega_pendente
2397,2019-06-15 22:59:17,40,entregue
2398,2019-12-02 10:19:31,2,entrega_pendente
2399,2019-06-23 10:15:11,89,carrinho
2400,2019-03-27 23:30:04,59,carrinho
2401,2020-01-25 23:38:37,23,entrega_pendente
2402,2019-09-19 02:41:32,46,entrega_pendente
2403,2019-09-22 10:03:24,76,entrega_pendente
2404,2020-02-01 00:59:06,12,carrinho
2405,2019-06-17 22:27:25,0,carrinho
2406,2019-11-07 02:55:47,99,entrega_pendente
2407,2020-01-05 17:09:50,6,cancelado
2408,2019-04-28 04:47:40,26,carrinho
2409,2019-09-19 15:39:19,56,carrinho
2410,2019-07-11 02:38:31,27,pagamento_pendente
2411,2019-08-07 01:25:31,82,pagamento_pendente
2412,2019-12-27 00:37:10,27,entregue
2413,2019-09-14 21:03:05,7,carrinho
2414,2020-01-23 07:27:50,57,pagamento_pendente
2415,2019-12-11 19:26:13,14,entregue
2416,2019-06-11 12:41:04,8,entregue
2417,2019-11-24 22:25:13,64,carrinho
2418,2019-10-15 10:10:36,7,pagamento_pendente
