id,order_id,product_id,quantity,total_price
5857,3466,45,1,36
5858,4186,29,1,110
5859,367,26,1,53
5860,2115,8,2,30
5861,3142,18,1,20
5862,3572,3,3,210
5863,5470,41,1,61
5864,8599,43,1,103
5865,5880,14,1,1774
5866,8236,41,1,61
5867,8438,24,1,2663
5868,9353,1,4,84
5869,6473,31,2,340
5870,7111,32,3,492
5871,7273,48,5,275
5872,1865,9,2,22
5873,5157,21,4,8028
5874,6898,5,1,29
5875,9871,20,4,6880
5876,2927,9,1,11
5877,63,11,1,1373
5878,8871,33,1,111
5879,8424,19,4,92
5880,5527,34,3,429
5881,3752,44,1,82
5882,9321,43,3,309
5883,2571,1,1,21
5884,2297,29,1,110
5885,2650,20,2,3440
5886,1145,36,2,754
5887,3875,17,1,45
5888,5238,17,5,225
5889,6067,49,3,117
5890,1379,42,5,485
5891,6302,49,1,39
5892,3505,38,2,770
5893,2231,19,1,23
5894,8473,9,1,11
5895,1483,26,2,106
5896,6288,20,1,1720
5897,6677,33,5,555
5898,1172,11,5,6865
5899,7041,30,3,330
5900,8324,21,1,2007
5901,1585,18,5,100
5902,6135,46,1,16
5903,1458,7,1,10
5904,1063,35,1,602
5905,333,0,2,192
5906,629,40,5,640
5907,6618,35,1,602
5908,9740,45,1,36
5909,7870,12,2,3984
5910,348,31,3,510
5911,6706,47,1,32
5912,2128,43,1,103
5913,2360,31,2,340
5914,6313,32,1,164
5915,1505,48,3,165
5916,4711,49,1,39
5917,6523,35,1,602
5918,2189,45,1,36
5919,2101,7,2,20
5920,445,3,3,210
5921,2976,42,3,291
5922,5721,6,1,15
5923,5530,32,1,164
5924,5758,1,1,21
5925,3830,1,2,42
5926,748,5,1,29
5927,1184,30,2,220
5928,4815,24,1,2663
5929,1150,41,4,244
5930,5061,32,1,164
5931,4027,4,2,114
5932,2529,29,3,330
5933,2566,4,2,114
5934,14,21,1,2007
5935,4591,38,2,770
5936,6636,46,1,16
5937,946,21,3,6021
5938,2898,21,1,2007
5939,4518,22,1,1152
5940,3910,42,2,194
5941,8013,20,1,1720
5942,6224,37,3,1479
5943,8114,35,4,2408
5944,2317,37,1,493
5945,7152,10,1,1952
5946,5275,10,3,5856
5947,856,21,4,8028
5948,231,14,1,1774
5949,7325,17,2,90
5950,5480,18,1,20
5951,1213,3,1,70
5952,8908,17,1,45
5953,239,29,2,220
5954,7321,17,1,45
5955,25,37,3,1479
5956,1626,22,5,5760
5957,6875,1,1,21
5958,9379,21,1,2007
5959,4178,12,1,1992
5960,924,20,1,1720
5961,9099,35,1,602
5962,2682,32,1,164
5963,2030,33,1,111
5964,9585,26,1,53
5965,4593,10,1,1952
5966,7853,39,2,1160
5967,9250,4,3,171
5968,3872,43,1,103
5969,5544,12,3,5976
5970,9599,48,5,275
5971,1220,23,4,11180
5972,9825,14,1,1774
5973,6236,22,3,3456
5974,7125,0,1,96
5975,2679,8,1,15
5976,2159,31,5,850
5977,2214,20,3,5160
5978,4718,14,2,3548
5979,6890,17,2,90
5980,7289,3,1,70
5981,4283,27,3,408
5982,8773,34,1,143
5983,8648,39,1,580
5984,9591,22,2,2304
5985,3277,25,2,288
5986,7055,30,1,110
5987,2694,39,4,2320
5988,7225,16,1,42
5989,1655,11,5,6865
5990,3440,47,1,32
5991,5270,7,2,20
5992,6275,43,1,103
5993,6945,30,3,330
5994,9735,21,3,6021
5995,9833,9,1,11
5996,4572,49,1,39
5997,9895,27,2,272
5998,3241,41,1,61
5999,6850,1,1,21
6000,8203,40,3,384
6001,2230,11,1,1373
6002,2983,35,3,1806
6003,9061,34,4,572
6004,1438,35,1,602
6005,9342,33,1,111
6006,7324,48,2,110
6007,6452,35,5,3010
6008,2295,32,1,164
6009,6089,10,3,5856
6010,7417,48,1,55
6011,1566,32,1,164
6012,3300,8,1,15
6013,7284,32,2,328
6014,9975,5,2,58
6015,5886,48,1,55
6016,4588,36,2,754
6017,7652,48,1,55
6018,1867,15,4,184
6019,1589,49,1,39
6020,3939,20,2,3440
6021,3405,11,2,2746
6022,3892,45,3,108
6023,2500,46,4,64
6024,764,42,1,97
6025,2371,14,1,1774
6026,1440,11,2,2746
6027,8386,1,1,21
6028,4304,17,2,90
6029,7310,4,1,57
6030,4637,46,4,64
6031,8814,47,1,32
6032,1582,36,1,377
6033,6437,38,2,770
6034,5139,19,3,69
6035,478,12,1,1992
6036,9332,28,3,558
6037,8051,4,1,57
6038,1808,33,2,222
6039,5930,41,3,183
6040,8577,4,1,57
6041,5055,18,1,20
6042,6113,3,1,70
6043,1960,4,2,114
6044,814,9,1,11
6045,3585,10,1,1952
6046,165,27,3,408
6047,8429,3,5,350
6048,4600,17,2,90
6049,6629,41,1,61
6050,8203,5,1,29
6051,3873,29,5,550
6052,6699,34,1,143
6053,9145,9,2,22
6054,5387,32,1,164
6055,8263,46,3,48
6056,5374,44,2,164
6057,7060,40,2,256
6058,7448,13,1,1826
6059,9146,4,2,114
6060,184,24,1,2663
6061,4772,32,3,492
6062,9316,36,5,1885
6063,7364,49,1,39
6064,4448,39,2,1160
6065,6315,47,1,32
6066,4540,44,1,82
6067,5302,21,3,6021
6068,4754,21,1,2007
6069,1129,5,3,87
6070,4123,17,5,225
6071,4816,37,1,493
6072,4054,44,2,164
6073,8562,44,1,82
6074,2253,42,1,97
6075,5770,24,1,2663
6076,3540,29,3,330
6077,2517,11,1,1373
6078,8798,30,3,330
6079,2516,19,5,115
6080,9213,14,4,7096
6081,9358,24,1,2663
6082,4126,35,3,1806
6083,9303,3,1,70
6084,1445,31,5,850
6085,7800,45,1,36
6086,4961,13,1,1826
6087,8486,37,1,493
6088,8337,20,3,5160
6089,8096,45,1,36
6090,6558,25,2,288
6091,2670,34,1,143
6092,4593,20,2,3440
6093,502,0,2,192
6094,5019,33,2,222
6095,8081,20,1,1720
6096,5664,22,1,1152
6097,4820,1,2,42
6098,7042,42,3,291
6099,7957,15,5,230
6100,2813,46,3,48
6101,2803,0,5,480
6102,5897,23,1,2795
6103,6589,4,1,57
6104,3792,7,1,10
6105,8803,6,2,30
6106,4797,6,1,15
6107,2138,11,4,5492
6108,7674,49,5,195
6109,6546,4,1,57
6110,3486,35,3,1806
6111,2344,36,1,377
6112,1040,9,2,22
6113,163,15,1,46
6114,6467,43,1,103
6115,7006,24,1,2663
6116,2209,16,2,84
6117,5863,24,1,2663
6118,5043,31,1,170
6119,5072,16,1,42
6120,2068,27,2,272
6121,1828,4,3,171
6122,9021,20,3,5160
6123,351,14,3,5322
6124,8595,15,5,230
6125,1068,29,2,220
6126,4137,14,1,1774
6127,2596,36,5,1885
6128,7071,17,2,90
6129,5662,36,4,1508
6130,312,20,1,1720
6131,6020,47,1,32
6132,4725,2,1,75
6133,1022,24,1,2663
6134,2647,37,3,1479
6135,1298,12,2,3984
6136,2987,37,4,1972
6137,5633,13,5,9130
6138,9089,31,1,170
6139,7901,26,1,53
6140,4886,47,5,160
6141,3456,13,1,1826
6142,1075,12,2,3984
6143,6486,42,1,97
6144,3749,24,3,7989
6145,3613,22,1,1152
6146,9859,6,3,45
6147,7769,25,1,144
6148,8293,37,1,493
6149,7644,40,1,128
6150,2823,33,1,111
6151,285,29,1,110
6152,2071,44,1,82
6153,6944,37,1,493
6154,1884,34,4,572
6155,3448,7,2,20
6156,6162,44,1,82
6157,1324,37,1,493
6158,6896,25,3,432
6159,812,14,1,1774
6160,6956,44,1,82
6161,729,47,2,64
6162,3100,22,4,4608
6163,6060,27,2,272
6164,1358,13,2,3652
6165,5874,34,2,286
6166,5538,41,3,183
6167,4000,37,1,493
6168,8489,29,2,220
6169,431,0,2,192
6170,6710,8,4,60
6171,6853,27,1,136
6172,3473,43,2,206
6173,1076,44,1,82
6174,1284,22,1,1152
6175,7517,37,5,2465
6176,8455,27,2,272
6177,946,31,1,170
6178,8718,16,1,42
6179,786,43,3,309
6180,7764,32,1,164
6181,1661,0,3,288
6182,3801,47,1,32
6183,8009,28,3,558
6184,8497,12,3,5976
6185,5743,47,1,32
6186,6323,13,2,3652
6187,2181,38,5,1925
6188,1349,31,1,170
6189,288,44,1,82
6190,7405,4,2,114
6191,4043,42,3,291
6192,5768,45,1,36
6193,2367,45,1,36
6194,3367,7,1,10
6195,9125,33,1,111
6196,9823,16,1,42
6197,2118,47,5,160
6198,4044,40,2,256
6199,2780,42,2,194
6200,5435,44,1,82
6201,7882,14,1,1774
6202,4435,40,2,256
6203,7371,48,1,55
6204,7805,43,3,309
6205,9904,26,2,106
6206,7769,6,1,15
6207,7026,31,2,340
6208,387,27,1,136
6209,3354,33,2,222
6210,2057,28,3,558
6211,9580,12,2,3984
6212,2544,49,1,39
6213,364,3,5,350
6214,9981,35,2,1204
6215,3652,22,1,1152
6216,8530,10,2,3904
6217,6662,32,5,820
6218,5478,28,5,930
6219,8640,23,5,13975
6220,4375,10,1,1952
6221,204,4,1,57
6222,1007,20,3,5160
6223,4819,48,1,55
6224,2565,27,1,136
6225,1015,40,5,640
6226,5820,12,2,3984
6227,4314,0,1,96
6228,1286,48,2,110
6229,3595,11,5,6865
6230,724,4,1,57
6231,3737,4,1,57
6232,5520,14,1,1774
6233,1757,38,1,385
6234,8047,38,3,1155
6235,1526,38,1,385
6236,290,42,3,291
6237,2246,12,1,1992
6238,4712,4,1,57
6239,1035,27,1,136
6240,7554,24,1,2663
6241,4499,15,2,92
6242,2302,27,2,272
6243,151,43,1,103
6244,3207,48,1,55
6245,7875,8,1,15
6246,3524,29,1,110
6247,4176,38,2,770
6248,4723,26,1,53
6249,9159,49,2,78
6250,3372,35,1,602
6251,5165,36,1,377
6252,9394,18,3,60
6253,623,39,3,1740
6254,2958,44,2,164
6255,838,44,1,82
6256,9959,26,2,106
6257,9470,7,1,10
6258,1193,30,3,330
6259,5092,19,1,23
6260,8086,22,1,1152
6261,3778,6,2,30
6262,3077,6,1,15
6263,9211,10,3,5856
6264,1317,31,5,850
6265,7923,27,2,272
6266,7117,21,1,2007
6267,8487,38,1,385
6268,5735,12,1,1992
6269,8231,27,1,136
6270,467,4,4,228
6271,5193,46,1,16
6272,7602,14,1,1774
6273,8060,13,4,7304
6274,9503,46,1,16
6275,8777,25,2,288
6276,7538,47,1,32
6277,6324,22,1,1152
6278,4234,21,3,6021
6279,4449,25,1,144
6280,1604,38,2,770
6281,6974,6,2,30
6282,6229,40,3,384
6283,9981,29,2,220
6284,3464,18,1,20
6285,2001,25,1,144
6286,3282,24,1,2663
6287,5434,42,2,194
6288,7400,32,3,492
6289,6128,1,1,21
6290,6014,47,2,64
6291,2546,7,4,40
6292,9414,27,1,136
6293,8382,28,1,186
6294,8718,49,1,39
6295,9562,42,2,194
6296,3865,47,5,160
6297,6744,40,1,128
6298,2699,32,2,328
6299,6592,19,1,23
6300,1692,17,2,90
6301,7387,19,1,23
6302,3322,17,1,45
6303,4052,44,1,82
6304,9387,31,1,170
6305,2013,33,1,111
6306,6067,38,1,385
6307,1005,26,1,53
6308,7620,7,5,50
6309,2795,11,3,4119
6310,9652,5,1,29
6311,1685,48,2,110
6312,7916,33,1,111
6313,8529,45,3,108
6314,8997,14,3,5322
6315,8755,40,1,128
6316,4167,8,1,15
6317,6359,34,1,143
6318,6303,25,1,144
6319,5955,20,2,3440
6320,1293,34,1,143
6321,6989,9,4,44
6322,2163,4,1,57
6323,1126,6,3,45
6324,4153,4,3,171
6325,2466,13,1,1826
6326,4762,5,1,29
6327,6142,27,2,272
6328,3254,21,1,2007
6329,6167,8,2,30
6330,2038,16,1,42
6331,5183,12,1,1992
6332,5990,28,1,186
6333,4971,16,1,42
6334,6153,14,1,1774
6335,4268,39,5,2900
6336,2535,25,1,144
6337,1607,22,2,2304
6338,1362,9,2,22
6339,5391,40,1,128
6340,9203,44,1,82
6341,5082,33,1,111
6342,4875,10,1,1952
6343,666,4,3,171
6344,771,24,1,2663
6345,2179,40,1,128
6346,3170,15,1,46
6347,7976,33,1,111
6348,9630,21,2,4014
6349,5168,33,1,111
6350,8785,39,1,580
6351,7975,0,3,288
6352,1433,34,4,572
6353,9587,43,3,309
6354,6263,49,2,78
6355,9303,14,1,1774
6356,9985,27,2,272
6357,4222,22,2,2304
6358,9084,8,2,30
6359,8150,30,1,110
6360,9342,19,2,46
6361,8093,22,2,2304
6362,4639,49,2,78
6363,8861,48,3,165
6364,4541,36,1,377
6365,6602,25,1,144
6366,6450,33,1,111
6367,9141,38,2,770
6368,9518,3,3,210
6369,5092,40,1,128
6370,2914,27,1,136
6371,4885,29,3,330
6372,1993,27,5,680
6373,3930,15,1,46
6374,3860,35,1,602
6375,2641,33,1,111
6376,5560,37,1,493
6377,8004,6,1,15
6378,5925,16,1,42
6379,9014,36,1,377
6380,2204,8,5,75
6381,1533,24,4,10652
6382,6872,27,3,408
6383,8081,45,1,36
6384,3985,2,2,150
6385,595,3,2,140
6386,6812,7,1,10
6387,1037,30,4,440
6388,9608,31,1,170
6389,9071,26,1,53
6390,6928,17,2,90
6391,7026,28,3,558
6392,4085,1,5,105
6393,224,6,1,15
6394,2623,15,1,46
6395,7393,21,5,10035
6396,7484,18,2,40
6397,7327,30,1,110
6398,1376,12,1,1992
6399,6685,43,1,103
6400,3305,20,1,1720
6401,7409,2,3,225
6402,6225,1,2,42
6403,820,18,2,40
6404,1588,48,1,55
6405,5564,47,1,32
6406,7357,46,2,32
6407,1782,38,2,770
6408,270,42,1,97
6409,2709,27,3,408
6410,6940,38,1,385
6411,7899,48,1,55
6412,2218,8,1,15
6413,670,44,1,82
6414,1456,11,3,4119
6415,254,1,4,84
6416,7273,29,1,110
6417,6573,24,1,2663
6418,1162,17,1,45
6419,4546,28,5,930
6420,4388,39,1,580
6421,5010,42,1,97
6422,9559,23,1,2795
6423,891,6,1,15
6424,8774,22,1,1152
6425,8502,17,2,90
6426,8489,26,1,53
6427,6308,16,3,126
6428,4485,12,1,1992
6429,3309,15,1,46
6430,6393,49,5,195
6431,8388,9,1,11
6432,7169,19,1,23
6433,3369,3,1,70
6434,5763,31,1,170
6435,4881,29,1,110
6436,6997,29,1,110
6437,6934,17,4,180
6438,8409,41,2,122
6439,1596,48,1,55
6440,4611,39,2,1160
6441,3285,35,1,602
6442,3006,1,1,21
6443,4920,0,4,384
6444,5526,0,1,96
6445,4696,26,2,106
6446,4696,5,1,29
6447,8281,48,2,110
6448,265,48,1,55
6449,1891,36,1,377
6450,6047,6,1,15
6451,6718,28,1,186
6452,1668,2,4,300
6453,9247,28,1,186
6454,6588,47,4,128
6455,1812,22,1,1152
6456,2451,38,1,385
6457,1213,32,1,164
6458,9820,44,1,82
6459,7753,14,3,5322
6460,1486,32,2,328
6461,4598,39,1,580
6462,5355,31,1,170
6463,9078,40,3,384
6464,9343,28,2,372
6465,2723,14,3,5322
6466,4281,9,2,22
6467,3712,29,3,330
6468,7152,38,1,385
6469,8414,33,3,333
6470,2476,32,2,328
6471,6858,30,5,550
6472,2495,33,2,222
6473,4902,4,2,114
6474,6043,28,2,372
6475,2818,48,1,55
6476,9971,48,1,55
6477,6337,34,1,143
6478,7510,10,1,1952
6479,3983,4,1,57
6480,9854,2,4,300
6481,5716,19,2,46
6482,9536,23,2,5590
6483,6447,46,2,32
6484,9949,13,3,5478
6485,6896,49,1,39
6486,6285,2,3,225
6487,5873,31,1,170
6488,456,27,1,136
6489,9183,1,2,42
6490,8753,0,1,96
6491,3241,5,1,29
6492,8947,19,4,92
6493,3189,14,2,3548
6494,4600,7,2,20
6495,2481,7,1,10
6496,3798,6,2,30
6497,1449,40,1,128
6498,1512,37,1,493
6499,6108,25,3,432
6500,7406,14,1,1774
6501,6067,24,4,10652
6502,1684,39,1,580
6503,925,34,1,143
6504,1022,22,1,1152
6505,6918,23,1,2795
6506,5275,7,1,10
6507,9907,36,2,754
6508,9994,3,3,210
6509,3912,1,1,21
6510,2933,2,1,75
6511,709,22,3,3456
6512,1250,5,3,87
6513,9947,34,2,286
6514,9370,43,2,206
6515,2299,8,1,15
6516,6621,9,1,11
6517,8483,43,1,103
6518,4684,29,1,110
6519,7548,22,3,3456
6520,5659,30,1,110
6521,5337,3,1,70
6522,1451,22,1,1152
6523,1883,2,1,75
6524,8709,20,1,1720
6525,2976,47,1,32
6526,40,3,5,350
6527,7497,23,4,11180
6528,7446,13,1,1826
6529,5164,31,1,170
6530,1216,9,1,11
6531,3252,8,1,15
6532,9482,15,1,46
6533,4844,38,1,385
6534,6252,1,3,63
6535,9943,33,1,111
6536,752,45,1,36
6537,2981,49,4,156
6538,6307,29,1,110
6539,9872,7,2,20
6540,1747,36,2,754
6541,4489,23,2,5590
6542,1686,25,2,288
6543,1379,0,1,96
6544,3349,18,1,20
6545,4917,49,2,78
6546,2853,45,1,36
6547,8932,9,1,11
6548,9265,7,1,10
6549,477,2,1,75
6550,1663,1,1,21
6551,2605,16,1,42
6552,5239,5,1,29
6553,3586,43,5,515
6554,3584,29,3,330
6555,6722,5,2,58
6556,6066,38,2,770
6557,272,36,1,377
6558,6002,9,3,33
6559,9300,37,2,986
6560,6040,44,1,82
6561,9823,15,3,138
6562,5101,41,3,183
6563,4753,30,4,440
6564,8779,7,2,20
6565,3181,47,1,32
6566,2017,36,2,754
6567,1729,44,1,82
6568,6153,39,1,580
6569,9104,20,1,1720
6570,3879,18,3,60
6571,9120,3,1,70
6572,4699,38,1,385
6573,2672,12,1,1992
6574,7700,29,1,110
6575,4216,19,1,23
6576,5341,22,2,2304
6577,333,28,1,186
6578,2474,20,1,1720
6579,9502,15,2,92
6580,5504,48,1,55
6581,6392,10,1,1952
6582,2098,38,1,385
6583,2167,13,2,3652
6584,6161,14,1,1774
6585,468,15,1,46
6586,6361,14,1,1774
6587,3011,42,1,97
6588,5056,44,4,328
6589,1427,45,1,36
6590,2439,18,2,40
6591,9412,1,3,63
6592,2353,2,1,75
6593,9305,35,1,602
6594,9742,25,3,432
6595,6646,38,3,1155
6596,5892,18,1,20
6597,7143,20,4,6880
6598,9862,19,1,23
6599,1163,33,4,444
6600,3897,22,1,1152
6601,5944,48,3,165
6602,1656,39,1,580
6603,5916,34,1,143
6604,2246,4,1,57
6605,6396,1,1,21
6606,2106,2,3,225
6607,72,8,1,15
6608,637,44,1,82
6609,5519,3,3,210
6610,2161,27,1,136
6611,3848,25,4,576
6612,1536,18,1,20
6613,9923,43,1,103
6614,8036,49,1,39
6615,4709,16,3,126
6616,8928,6,2,30
6617,7681,31,1,170
6618,5182,18,1,20
6619,250,10,2,3904
6620,1514,36,3,1131
6621,8825,30,1,110
6622,2203,45,3,108
6623,5054,32,1,164
6624,3709,35,1,602
6625,433,21,4,8028
6626,6288,37,3,1479
6627,2552,19,1,23
6628,501,30,1,110
6629,7587,7,2,20
6630,9653,20,1,1720
6631,188,49,4,156
6632,4268,3,1,70
6633,5990,0,1,96
6634,7125,27,1,136
6635,7725,36,5,1885
6636,7424,8,3,45
6637,8608,30,4,440
6638,80,33,2,222
6639,9754,28,1,186
6640,8513,22,1,1152
6641,8161,47,1,32
6642,1382,2,2,150
6643,4622,31,1,170
6644,5851,11,4,5492
6645,6224,47,5,160
6646,8200,19,1,23
6647,9027,39,2,1160
6648,1186,5,1,29
6649,9223,20,1,1720
6650,5506,8,1,15
6651,9536,17,1,45
6652,7874,17,1,45
6653,9533,11,1,1373
6654,3869,1,1,21
6655,9902,46,2,32
6656,1708,43,1,103
6657,6666,20,1,1720
6658,5991,35,2,1204
6659,5855,47,1,32
6660,7471,32,2,328
6661,7429,9,1,11
6662,1864,21,1,2007
6663,2765,33,5,555
6664,2719,26,2,106
6665,8346,38,1,385
6666,7989,32,3,492
6667,9019,22,1,1152
6668,7938,24,4,10652
6669,8564,34,3,429
6670,2285,15,1,46
6671,7917,45,1,36
6672,7751,30,4,440
6673,3509,36,2,754
6674,308,36,1,377
6675,7592,18,1,20
6676,2999,33,1,111
6677,7844,13,1,1826
6678,1839,29,5,550
6679,849,0,1,96
6680,6465,45,1,36
6681,4586,26,1,53
6682,6222,20,1,1720
6683,4556,37,1,493
6684,4343,26,1,53
6685,8240,24,2,5326
6686,5378,3,3,210
6687,556,30,1,110
6688,3938,42,2,194
6689,2606,8,1,15
6690,3233,17,2,90
6691,4380,46,3,48
6692,233,16,1,42
6693,2830,11,2,2746
6694,1305,28,1,186
6695,6032,46,3,48
6696,8831,38,2,770
6697,6958,47,3,96
6698,2002,42,2,194
6699,3147,47,1,32
6700,574,10,1,1952
6701,8442,23,2,5590
6702,3720,10,1,1952
6703,3566,4,2,114
6704,5572,46,1,16
6705,6342,39,2,1160
6706,870,7,1,10
6707,1293,14,1,1774
6708,1101,1,1,21
6709,1687,15,1,46
6710,1857,38,1,385
6711,9359,26,3,159
6712,5384,31,1,170
6713,2975,4,5,285
6714,8639,22,1,1152
6715,3732,39,2,1160
6716,9758,2,2,150
6717,3885,20,2,3440
6718,9017,10,3,5856
6719,6142,47,2,64
6720,9283,10,4,7808
6721,3951,25,2,288
6722,5681,3,4,280
6723,3081,49,1,39
6724,3870,0,1,96
6725,6528,23,2,5590
6726,505,30,2,220
6727,1854,20,1,1720
6728,5265,8,1,15
6729,736,12,4,7968
6730,542,1,1,21
6731,5832,19,1,23
6732,1599,33,1,111
6733,3521,31,3,510
6734,8924,38,1,385
6735,2525,24,3,7989
6736,4962,32,1,164
6737,5609,25,4,576
6738,6400,7,1,10
6739,596,5,1,29
6740,4882,48,1,55
6741,8022,0,1,96
6742,8638,36,3,1131
6743,4648,37,1,493
6744,7675,33,1,111
6745,7546,21,1,2007
6746,1110,7,5,50
6747,3331,46,1,16
6748,2645,16,3,126
6749,8908,29,1,110
6750,3903,32,1,164
6751,2253,15,1,46
6752,9301,26,3,159
6753,6214,8,3,45
6754,756,35,5,3010
6755,3398,23,1,2795
6756,7689,4,2,114
6757,7739,22,1,1152
6758,7673,3,1,70
6759,3315,20,1,1720
6760,5626,35,1,602
6761,8744,34,3,429
6762,48,29,1,110
6763,4159,20,1,1720
6764,9938,19,4,92
6765,8358,44,1,82
6766,288,2,2,150
6767,2679,42,1,97
6768,9403,47,1,32
6769,9611,1,1,21
6770,9521,39,4,2320
6771,9690,22,1,1152
6772,9434,13,1,1826
6773,9958,0,2,192
6774,6983,42,5,485
6775,2515,4,1,57
6776,5188,46,1,16
6777,7084,49,5,195
6778,5511,47,1,32
6779,9172,39,2,1160
6780,8004,21,1,2007
6781,7182,20,1,1720
6782,9863,12,2,3984
6783,2549,43,3,309
6784,6922,38,3,1155
6785,9965,6,1,15
6786,6986,14,5,8870
6787,8575,12,2,3984
6788,2573,18,1,20
6789,9561,37,1,493
6790,6702,38,1,385
6791,5488,40,3,384
6792,8025,21,2,4014
6793,468,47,1,32
6794,9076,49,1,39
6795,1013,24,1,2663
6796,3047,4,1,57
6797,6625,1,5,105
6798,2650,14,1,1774
6799,3365,39,1,580
6800,9792,48,1,55
6801,4268,0,1,96
6802,4414,46,1,16
6803,1734,0,1,96
6804,4223,27,1,136
6805,7621,18,2,40
6806,299,32,1,164
6807,8002,30,1,110
6808,1410,6,1,15
6809,9211,35,3,1806
6810,5671,41,2,122
6811,9876,15,3,138
6812,8415,48,5,275
6813,2887,17,1,45
6814,6744,28,3,558
6815,6022,6,2,30
6816,7222,47,3,96
6817,3878,17,1,45
6818,1393,7,1,10
6819,5031,15,2,92
6820,4477,22,4,4608
6821,2970,15,3,138
6822,2522,43,3,309
6823,6321,16,1,42
6824,462,31,2,340
6825,1078,22,4,4608
6826,3600,31,1,170
6827,8084,34,2,286
6828,4869,25,5,720
6829,2017,32,2,328
6830,4378,22,1,1152
6831,7834,21,1,2007
6832,9985,13,1,1826
6833,3272,29,1,110
6834,6116,20,1,1720
6835,4,29,2,220
6836,2499,26,3,159
6837,776,34,1,143
6838,3402,10,1,1952
6839,8553,21,5,10035
6840,715,41,1,61
6841,6218,15,1,46
6842,5593,10,1,1952
6843,1532,24,3,7989
6844,8684,26,2,106
6845,8656,41,2,122
6846,6709,41,1,61
6847,1310,14,1,1774
6848,9793,38,1,385
6849,1476,24,1,2663
6850,4629,44,1,82
6851,3434,37,1,493
6852,9849,47,3,96
6853,9967,39,1,580
6854,9900,2,1,75
6855,8938,6,1,15
6856,573,15,2,92
6857,1672,39,2,1160
6858,7120,1,2,42
6859,6992,38,1,385
6860,8927,48,1,55
6861,2901,3,5,350
6862,9042,5,3,87
6863,8301,33,3,333
6864,8367,27,1,136
6865,1327,8,2,30
6866,4140,21,5,10035
6867,9721,44,1,82
6868,6435,43,1,103
6869,315,1,5,105
6870,1102,16,1,42
6871,2424,7,2,20
6872,616,17,1,45
6873,841,26,1,53
6874,5488,37,2,986
6875,148,0,4,384
6876,5780,28,4,744
6877,9342,29,4,440
6878,7178,24,2,5326
6879,5619,36,1,377
6880,9456,35,2,1204
6881,3972,1,1,21
6882,251,14,1,1774
6883,9918,13,3,5478
6884,264,37,1,493
6885,1657,41,1,61
6886,5927,28,1,186
6887,6241,7,3,30
6888,9447,41,1,61
6889,5225,15,3,138
6890,7630,0,1,96
6891,1273,30,1,110
6892,2516,46,2,32
6893,1765,26,1,53
6894,4224,4,3,171
6895,5170,31,2,340
6896,7841,23,5,13975
6897,9741,21,1,2007
6898,1061,40,1,128
6899,4237,42,1,97
6900,4091,41,1,61
6901,6864,16,1,42
6902,7354,35,5,3010
6903,746,20,1,1720
6904,8252,1,3,63
6905,505,42,2,194
6906,3359,34,1,143
6907,8547,23,1,2795
6908,2750,3,1,70
6909,8725,30,3,330
6910,1810,29,3,330
6911,1190,16,1,42
6912,3506,21,1,2007
6913,5608,6,2,30
6914,6199,39,1,580
6915,8237,23,5,13975
6916,8761,11,1,1373
6917,7774,42,1,97
6918,7486,9,1,11
6919,1063,9,1,11
6920,1172,33,2,222
6921,2771,6,1,15
6922,8746,36,2,754
6923,9182,31,3,510
6924,6214,36,2,754
6925,8419,10,3,5856
6926,2598,47,4,128
6927,2057,34,1,143
6928,9532,42,3,291
6929,3355,14,1,1774
6930,4549,2,5,375
6931,8445,38,2,770
6932,3913,1,4,84
6933,1528,4,4,228
6934,6028,27,4,544
6935,7953,31,1,170
6936,1771,34,3,429
6937,5795,11,1,1373
6938,3576,22,1,1152
6939,796,21,3,6021
6940,3419,26,1,53
6941,5173,42,2,194
6942,9440,14,1,1774
6943,3348,23,1,2795
6944,4117,0,1,96
6945,7627,11,4,5492
6946,7801,22,1,1152
6947,9645,28,1,186
6948,5589,11,1,1373
6949,6265,21,1,2007
6950,3468,11,1,1373
6951,3554,29,2,220
6952,8318,13,2,3652
6953,2382,41,1,61
6954,9056,40,1,128
6955,5317,17,1,45
6956,5287,30,2,220
6957,12,40,2,256
6958,8766,27,2,272
6959,1641,44,2,164
6960,4041,47,3,96
6961,925,41,1,61
6962,148,31,1,170
6963,3461,24,2,5326
6964,7640,44,5,410
6965,1201,28,1,186
6966,6033,11,2,2746
6967,1727,28,2,372
6968,9493,3,1,70
6969,3756,42,1,97
6970,8315,0,3,288
6971,9028,41,2,122
6972,6947,43,1,103
6973,6125,47,5,160
6974,3054,28,3,558
6975,647,2,2,150
6976,9858,46,1,16
6977,6827,42,1,97
6978,7379,48,2,110
6979,9527,7,1,10
6980,7269,49,1,39
6981,8943,26,1,53
6982,4586,13,1,1826
6983,9661,42,1,97
6984,8927,18,1,20
6985,2084,30,1,110
6986,3986,26,5,265
6987,3617,20,5,8600
6988,1831,29,2,220
6989,3177,20,1,1720
6990,9342,1,1,21
6991,59,22,1,1152
6992,3693,15,1,46
6993,3498,10,1,1952
6994,9787,12,1,1992
6995,5641,45,1,36
6996,2513,8,3,45
6997,8822,19,2,46
6998,4285,28,4,744
6999,3985,1,4,84
7000,2101,11,3,4119
7001,8722,29,1,110
7002,5196,32,2,328
7003,6256,15,1,46
7004,6433,21,1,2007
7005,2360,12,1,1992
7006,6328,0,2,192
